"node" "closeness" "n.closeness"
"1464" 1464 4.32607825321594e-27 2.14268363210299e-30
"1465" 1465 4.32607825321594e-27 2.14268363210299e-30
"1466" 1466 4.32607825321594e-27 2.14268363210299e-30
"1467" 1467 4.32607825321594e-27 2.14268363210299e-30
"1468" 1468 4.32607825321594e-27 2.14268363210299e-30
"1469" 1469 4.32607825321594e-27 2.14268363210299e-30
"1470" 1470 4.32607825321594e-27 2.14268363210299e-30
"1471" 1471 4.32607825321594e-27 2.14268363210299e-30
"1472" 1472 4.32607825321594e-27 2.14268363210299e-30
"1473" 1473 6.68890872495496e-27 3.31298104257304e-30
"1474" 1474 4.32607825321594e-27 2.14268363210299e-30
"1475" 1475 4.32607825321594e-27 2.14268363210299e-30
"1476" 1476 6.68890872495496e-27 3.31298104257304e-30
"1477" 1477 4.32607825321594e-27 2.14268363210299e-30
"1478" 1478 4.32607825321594e-27 2.14268363210299e-30
"1479" 1479 4.32607825321594e-27 2.14268363210299e-30
"1480" 1480 6.68890872495496e-27 3.31298104257304e-30
"1481" 1481 4.32607825321594e-27 2.14268363210299e-30
"1482" 1482 4.32607825321594e-27 2.14268363210299e-30
"1483" 1483 1.05191700979674e-26 5.21008920156882e-30
"1484" 1484 4.32607825321594e-27 2.14268363210299e-30
"1485" 1485 6.68890872495496e-27 3.31298104257304e-30
"1486" 1486 6.68890872495496e-27 3.31298104257304e-30
"1487" 1487 6.68890872495496e-27 3.31298104257304e-30
"1488" 1488 1.05191700979674e-26 5.21008920156882e-30
"1489" 1489 4.32607825321594e-27 2.14268363210299e-30
"1490" 1490 4.32607825321594e-27 2.14268363210299e-30
"1491" 1491 4.32607825321594e-27 2.14268363210299e-30
"1492" 1492 4.32607825321594e-27 2.14268363210299e-30
"1493" 1493 4.32607825321594e-27 2.14268363210299e-30
"1494" 1494 8.17775991981775e-27 4.05040114899344e-30
"1495" 1495 4.32607825321594e-27 2.14268363210299e-30
"1496" 1496 4.32607825321594e-27 2.14268363210299e-30
"1497" 1497 4.32607825321594e-27 2.14268363210299e-30
"1498" 1498 6.68890872495496e-27 3.31298104257304e-30
"1499" 1499 4.32607825321594e-27 2.14268363210299e-30
"1500" 1500 4.32607825321594e-27 2.14268363210299e-30
"1501" 1501 6.68890872495496e-27 3.31298104257304e-30
"1502" 1502 4.32607825321594e-27 2.14268363210299e-30
"1503" 1503 6.68890872495496e-27 3.31298104257304e-30
"1504" 1504 4.32607825321594e-27 2.14268363210299e-30
"1505" 1505 4.32607825321594e-27 2.14268363210299e-30
"1506" 1506 4.32607825321594e-27 2.14268363210299e-30
"1507" 1507 4.32607825321594e-27 2.14268363210299e-30
"1508" 1508 4.32607825321594e-27 2.14268363210299e-30
"1509" 1509 4.32607825321594e-27 2.14268363210299e-30
"1510" 1510 6.68890872495496e-27 3.31298104257304e-30
"1511" 1511 4.32607825321594e-27 2.14268363210299e-30
"1512" 1512 4.32607825321594e-27 2.14268363210299e-30
"1513" 1513 4.32607825321594e-27 2.14268363210299e-30
"1514" 1514 8.17775991981775e-27 4.05040114899344e-30
"1515" 1515 4.32607825321594e-27 2.14268363210299e-30
"1516" 1516 6.68890872495496e-27 3.31298104257304e-30
"1517" 1517 4.32607825321594e-27 2.14268363210299e-30
"1518" 1518 4.32607825321594e-27 2.14268363210299e-30
"1519" 1519 4.32607825321594e-27 2.14268363210299e-30
"1520" 1520 4.32607825321594e-27 2.14268363210299e-30
"1521" 1521 4.32607825321594e-27 2.14268363210299e-30
"1522" 1522 4.32607825321594e-27 2.14268363210299e-30
"1523" 1523 4.32607825321594e-27 2.14268363210299e-30
"1524" 1524 4.32607825321594e-27 2.14268363210299e-30
"1525" 1525 8.17775991981775e-27 4.05040114899344e-30
"1526" 1526 4.32607825321594e-27 2.14268363210299e-30
"1527" 1527 4.32607825321594e-27 2.14268363210299e-30
"1528" 1528 4.32607825321594e-27 2.14268363210299e-30
"1529" 1529 4.32607825321594e-27 2.14268363210299e-30
"1530" 1530 4.32607825321594e-27 2.14268363210299e-30
"1531" 1531 4.32607825321594e-27 2.14268363210299e-30
"1532" 1532 4.32607825321594e-27 2.14268363210299e-30
"1533" 1533 4.32607825321594e-27 2.14268363210299e-30
"1534" 1534 4.32607825321594e-27 2.14268363210299e-30
"1535" 1535 4.32607825321594e-27 2.14268363210299e-30
"1536" 1536 4.32607825321594e-27 2.14268363210299e-30
"1537" 1537 4.32607825321594e-27 2.14268363210299e-30
"1538" 1538 4.32607825321594e-27 2.14268363210299e-30
"1539" 1539 4.32607825321594e-27 2.14268363210299e-30
"1540" 1540 4.32607825321594e-27 2.14268363210299e-30
"1541" 1541 8.17775991981775e-27 4.05040114899344e-30
"1542" 1542 4.32607825321594e-27 2.14268363210299e-30
"1543" 1543 4.32607825321594e-27 2.14268363210299e-30
"1544" 1544 4.32607825321594e-27 2.14268363210299e-30
"1545" 1545 4.32607825321594e-27 2.14268363210299e-30
"1546" 1546 4.32607825321594e-27 2.14268363210299e-30
"1547" 1547 4.32607825321594e-27 2.14268363210299e-30
"1548" 1548 6.68890872495496e-27 3.31298104257304e-30
"1549" 1549 4.32607825321594e-27 2.14268363210299e-30
"1550" 1550 4.32607825321594e-27 2.14268363210299e-30
"1551" 1551 4.32607825321594e-27 2.14268363210299e-30
"1552" 1552 4.32607825321594e-27 2.14268363210299e-30
"1553" 1553 4.32607825321594e-27 2.14268363210299e-30
"1554" 1554 4.32607825321594e-27 2.14268363210299e-30
"1555" 1555 4.32607825321594e-27 2.14268363210299e-30
"1556" 1556 4.32607825321594e-27 2.14268363210299e-30
"1557" 1557 4.32607825321594e-27 2.14268363210299e-30
"1558" 1558 4.32607825321594e-27 2.14268363210299e-30
"1559" 1559 4.32607825321594e-27 2.14268363210299e-30
"1560" 1560 4.32607825321594e-27 2.14268363210299e-30
"1561" 1561 4.32607825321594e-27 2.14268363210299e-30
"1562" 1562 4.32607825321594e-27 2.14268363210299e-30
"1563" 1563 4.32607825321594e-27 2.14268363210299e-30
"1564" 1564 6.68890872495496e-27 3.31298104257304e-30
"1565" 1565 4.32607825321594e-27 2.14268363210299e-30
"1566" 1566 4.32607825321594e-27 2.14268363210299e-30
"1567" 1567 4.32607825321594e-27 2.14268363210299e-30
"1568" 1568 4.32607825321594e-27 2.14268363210299e-30
"1569" 1569 4.32607825321594e-27 2.14268363210299e-30
"1570" 1570 4.32607825321594e-27 2.14268363210299e-30
"1571" 1571 4.32607825321594e-27 2.14268363210299e-30
"1572" 1572 4.32607825321594e-27 2.14268363210299e-30
"1573" 1573 4.32607825321594e-27 2.14268363210299e-30
"1574" 1574 4.32607825321594e-27 2.14268363210299e-30
"1575" 1575 4.32607825321594e-27 2.14268363210299e-30
"1576" 1576 4.32607825321594e-27 2.14268363210299e-30
"1577" 1577 4.32607825321594e-27 2.14268363210299e-30
"1578" 1578 6.68890872495496e-27 3.31298104257304e-30
"1579" 1579 4.32607825321594e-27 2.14268363210299e-30
"1580" 1580 4.32607825321594e-27 2.14268363210299e-30
"1581" 1581 4.32607825321594e-27 2.14268363210299e-30
"1582" 1582 8.17775991981775e-27 4.05040114899344e-30
"1583" 1583 4.32607825321594e-27 2.14268363210299e-30
"1584" 1584 4.32607825321594e-27 2.14268363210299e-30
"1585" 1585 4.32607825321594e-27 2.14268363210299e-30
"1586" 1586 4.32607825321594e-27 2.14268363210299e-30
"1587" 1587 4.32607825321594e-27 2.14268363210299e-30
"1588" 1588 4.32607825321594e-27 2.14268363210299e-30
"1589" 1589 4.32607825321594e-27 2.14268363210299e-30
"1590" 1590 4.32607825321594e-27 2.14268363210299e-30
"1591" 1591 4.32607825321594e-27 2.14268363210299e-30
"1592" 1592 4.32607825321594e-27 2.14268363210299e-30
"1593" 1593 4.32607825321594e-27 2.14268363210299e-30
"1594" 1594 4.32607825321594e-27 2.14268363210299e-30
"1595" 1595 4.32607825321594e-27 2.14268363210299e-30
"1596" 1596 4.32607825321594e-27 2.14268363210299e-30
"1597" 1597 4.32607825321594e-27 2.14268363210299e-30
"1598" 1598 4.32607825321594e-27 2.14268363210299e-30
"1599" 1599 4.32607825321594e-27 2.14268363210299e-30
"1600" 1600 4.32607825321594e-27 2.14268363210299e-30
"1601" 1601 4.32607825321594e-27 2.14268363210299e-30
"1602" 1602 4.32607825321594e-27 2.14268363210299e-30
"1603" 1603 4.32607825321594e-27 2.14268363210299e-30
"1604" 1604 4.32607825321594e-27 2.14268363210299e-30
"1605" 1605 4.32607825321594e-27 2.14268363210299e-30
"1606" 1606 4.32607825321594e-27 2.14268363210299e-30
"1607" 1607 4.32607825321594e-27 2.14268363210299e-30
"1608" 1608 4.32607825321594e-27 2.14268363210299e-30
"1609" 1609 6.68890872495496e-27 3.31298104257304e-30
"1610" 1610 4.32607825321594e-27 2.14268363210299e-30
"1611" 1611 4.32607825321594e-27 2.14268363210299e-30
"1612" 1612 4.32607825321594e-27 2.14268363210299e-30
"1613" 1613 4.32607825321594e-27 2.14268363210299e-30
"1614" 1614 4.32607825321594e-27 2.14268363210299e-30
"1615" 1615 6.68890872495496e-27 3.31298104257304e-30
"1616" 1616 4.32607825321594e-27 2.14268363210299e-30
"1617" 1617 4.32607825321594e-27 2.14268363210299e-30
"1618" 1618 9.94943675501159e-27 4.92790329619197e-30
"1619" 1619 4.32607825321594e-27 2.14268363210299e-30
"1620" 1620 4.32607825321594e-27 2.14268363210299e-30
"1621" 1621 6.68890872495496e-27 3.31298104257304e-30
"1622" 1622 8.17775991981775e-27 4.05040114899344e-30
"1623" 1623 4.32607825321594e-27 2.14268363210299e-30
"1624" 1624 4.32607825321594e-27 2.14268363210299e-30
"1625" 1625 4.32607825321594e-27 2.14268363210299e-30
"1626" 1626 4.32607825321594e-27 2.14268363210299e-30
"1627" 1627 6.68890872495496e-27 3.31298104257304e-30
"1628" 1628 4.32607825321594e-27 2.14268363210299e-30
"1629" 1629 4.32607825321594e-27 2.14268363210299e-30
"1630" 1630 4.32607825321594e-27 2.14268363210299e-30
"1631" 1631 9.20185800931759e-27 4.55763150535789e-30
"1632" 1632 4.32607825321594e-27 2.14268363210299e-30
"1633" 1633 4.32607825321594e-27 2.14268363210299e-30
"1634" 1634 4.32607825321594e-27 2.14268363210299e-30
"1635" 1635 4.32607825321594e-27 2.14268363210299e-30
"1636" 1636 4.32607825321594e-27 2.14268363210299e-30
"1637" 1637 4.32607825321594e-27 2.14268363210299e-30
"1638" 1638 4.32607825321594e-27 2.14268363210299e-30
"1639" 1639 4.32607825321594e-27 2.14268363210299e-30
"1640" 1640 4.32607825321594e-27 2.14268363210299e-30
"1641" 1641 8.17775991981775e-27 4.05040114899344e-30
"1642" 1642 4.32607825321594e-27 2.14268363210299e-30
"1643" 1643 4.32607825321594e-27 2.14268363210299e-30
"1644" 1644 4.32607825321594e-27 2.14268363210299e-30
"1645" 1645 4.32607825321594e-27 2.14268363210299e-30
"1646" 1646 8.17775991981775e-27 4.05040114899344e-30
"1647" 1647 4.32607825321594e-27 2.14268363210299e-30
"1648" 1648 4.32607825321594e-27 2.14268363210299e-30
"1649" 1649 4.32607825321594e-27 2.14268363210299e-30
"1650" 1650 4.32607825321594e-27 2.14268363210299e-30
"1651" 1651 4.32607825321594e-27 2.14268363210299e-30
"1652" 1652 4.32607825321594e-27 2.14268363210299e-30
"1653" 1653 4.32607825321594e-27 2.14268363210299e-30
"1654" 1654 4.32607825321594e-27 2.14268363210299e-30
"1655" 1655 4.32607825321594e-27 2.14268363210299e-30
"1656" 1656 4.32607825321594e-27 2.14268363210299e-30
"1657" 1657 6.68890872495496e-27 3.31298104257304e-30
"1658" 1658 4.32607825321594e-27 2.14268363210299e-30
"1659" 1659 4.32607825321594e-27 2.14268363210299e-30
"1660" 1660 4.32607825321594e-27 2.14268363210299e-30
"1661" 1661 4.32607825321594e-27 2.14268363210299e-30
"1662" 1662 4.32607825321594e-27 2.14268363210299e-30
"1663" 1663 4.32607825321594e-27 2.14268363210299e-30
"1664" 1664 4.32607825321594e-27 2.14268363210299e-30
"1665" 1665 4.32607825321594e-27 2.14268363210299e-30
"1666" 1666 4.32607825321594e-27 2.14268363210299e-30
"1667" 1667 4.32607825321594e-27 2.14268363210299e-30
"1668" 1668 6.68890872495496e-27 3.31298104257304e-30
"1669" 1669 4.32607825321594e-27 2.14268363210299e-30
"1670" 1670 4.32607825321594e-27 2.14268363210299e-30
"1671" 1671 4.32607825321594e-27 2.14268363210299e-30
"1672" 1672 4.32607825321594e-27 2.14268363210299e-30
"1673" 1673 9.94943675501159e-27 4.92790329619197e-30
"1674" 1674 9.94943675501159e-27 4.92790329619197e-30
"1675" 1675 4.32607825321594e-27 2.14268363210299e-30
"1676" 1676 6.68890872495496e-27 3.31298104257304e-30
"1677" 1677 8.17775991981775e-27 4.05040114899344e-30
"1678" 1678 8.17775991981775e-27 4.05040114899344e-30
"1679" 1679 4.32607825321594e-27 2.14268363210299e-30
"1680" 1680 4.32607825321594e-27 2.14268363210299e-30
"1681" 1681 9.94943675501159e-27 4.92790329619197e-30
"1682" 1682 4.32607825321594e-27 2.14268363210299e-30
"1683" 1683 4.32607825321594e-27 2.14268363210299e-30
"1684" 1684 4.32607825321594e-27 2.14268363210299e-30
"1685" 1685 4.32607825321594e-27 2.14268363210299e-30
"1686" 1686 4.32607825321594e-27 2.14268363210299e-30
"1687" 1687 4.32607825321594e-27 2.14268363210299e-30
"1688" 1688 6.68890872495496e-27 3.31298104257304e-30
"1689" 1689 4.32607825321594e-27 2.14268363210299e-30
"1690" 1690 6.68890872495496e-27 3.31298104257304e-30
"1691" 1691 4.32607825321594e-27 2.14268363210299e-30
"1692" 1692 4.32607825321594e-27 2.14268363210299e-30
"1693" 1693 4.32607825321594e-27 2.14268363210299e-30
"1694" 1694 4.32607825321594e-27 2.14268363210299e-30
"1695" 1695 4.32607825321594e-27 2.14268363210299e-30
"1696" 1696 4.32607825321594e-27 2.14268363210299e-30
"1697" 1697 4.32607825321594e-27 2.14268363210299e-30
"1698" 1698 9.94943675501159e-27 4.92790329619197e-30
"1699" 1699 6.68890872495496e-27 3.31298104257304e-30
"1700" 1700 6.68890872495496e-27 3.31298104257304e-30
"1701" 1701 4.32607825321594e-27 2.14268363210299e-30
"1702" 1702 4.32607825321594e-27 2.14268363210299e-30
"1703" 1703 4.32607825321594e-27 2.14268363210299e-30
"1704" 1704 6.68890872495496e-27 3.31298104257304e-30
"1705" 1705 4.32607825321594e-27 2.14268363210299e-30
"1706" 1706 4.32607825321594e-27 2.14268363210299e-30
"1707" 1707 4.32607825321594e-27 2.14268363210299e-30
"1708" 1708 4.32607825321594e-27 2.14268363210299e-30
"1709" 1709 4.32607825321594e-27 2.14268363210299e-30
"1710" 1710 9.94943675501159e-27 4.92790329619197e-30
"1711" 1711 4.32607825321594e-27 2.14268363210299e-30
"1712" 1712 4.32607825321594e-27 2.14268363210299e-30
"1713" 1713 4.32607825321594e-27 2.14268363210299e-30
"1714" 1714 4.32607825321594e-27 2.14268363210299e-30
"1715" 1715 4.32607825321594e-27 2.14268363210299e-30
"1716" 1716 4.32607825321594e-27 2.14268363210299e-30
"1717" 1717 4.32607825321594e-27 2.14268363210299e-30
"1718" 1718 4.32607825321594e-27 2.14268363210299e-30
"1719" 1719 9.20185800931759e-27 4.55763150535789e-30
"1720" 1720 4.32607825321594e-27 2.14268363210299e-30
"1721" 1721 4.32607825321594e-27 2.14268363210299e-30
"1722" 1722 4.32607825321594e-27 2.14268363210299e-30
"1723" 1723 4.32607825321594e-27 2.14268363210299e-30
"1724" 1724 4.32607825321594e-27 2.14268363210299e-30
"1725" 1725 8.17775991981775e-27 4.05040114899344e-30
"1726" 1726 6.68890872495496e-27 3.31298104257304e-30
"1727" 1727 4.32607825321594e-27 2.14268363210299e-30
"1728" 1728 4.32607825321594e-27 2.14268363210299e-30
"1729" 1729 6.68890872495496e-27 3.31298104257304e-30
"1730" 1730 6.68890872495496e-27 3.31298104257304e-30
"1731" 1731 8.17775991981775e-27 4.05040114899344e-30
"1732" 1732 8.17775991981775e-27 4.05040114899344e-30
"1733" 1733 4.32607825321594e-27 2.14268363210299e-30
"1734" 1734 6.68890872495496e-27 3.31298104257304e-30
"1735" 1735 4.32607825321594e-27 2.14268363210299e-30
"1736" 1736 4.32607825321594e-27 2.14268363210299e-30
"1737" 1737 9.20185800931759e-27 4.55763150535789e-30
"1738" 1738 4.32607825321594e-27 2.14268363210299e-30
"1739" 1739 4.32607825321594e-27 2.14268363210299e-30
"1740" 1740 6.68890872495496e-27 3.31298104257304e-30
"1741" 1741 6.68890872495496e-27 3.31298104257304e-30
"1742" 1742 4.32607825321594e-27 2.14268363210299e-30
"1743" 1743 4.32607825321594e-27 2.14268363210299e-30
"1744" 1744 4.32607825321594e-27 2.14268363210299e-30
"1745" 1745 6.68890872495496e-27 3.31298104257304e-30
"1746" 1746 4.32607825321594e-27 2.14268363210299e-30
"1747" 1747 4.32607825321594e-27 2.14268363210299e-30
"1748" 1748 6.68890872495496e-27 3.31298104257304e-30
"1749" 1749 4.32607825321594e-27 2.14268363210299e-30
"1750" 1750 4.32607825321594e-27 2.14268363210299e-30
"1751" 1751 8.17775991981775e-27 4.05040114899344e-30
"1752" 1752 4.32607825321594e-27 2.14268363210299e-30
"1753" 1753 4.32607825321594e-27 2.14268363210299e-30
"1754" 1754 6.68890872495496e-27 3.31298104257304e-30
"1755" 1755 4.32607825321594e-27 2.14268363210299e-30
"1756" 1756 4.32607825321594e-27 2.14268363210299e-30
"1757" 1757 4.32607825321594e-27 2.14268363210299e-30
"1758" 1758 9.20185800931759e-27 4.55763150535789e-30
"1759" 1759 6.68890872495496e-27 3.31298104257304e-30
"1760" 1760 6.68890872495496e-27 3.31298104257304e-30
"1761" 1761 4.32607825321594e-27 2.14268363210299e-30
"1762" 1762 4.32607825321594e-27 2.14268363210299e-30
"1763" 1763 8.17775991981775e-27 4.05040114899344e-30
"1764" 1764 4.32607825321594e-27 2.14268363210299e-30
"1765" 1765 6.68890872495496e-27 3.31298104257304e-30
"1766" 1766 4.32607825321594e-27 2.14268363210299e-30
"1767" 1767 8.17775991981775e-27 4.05040114899344e-30
"1768" 1768 6.68890872495496e-27 3.31298104257304e-30
"1769" 1769 6.68890872495496e-27 3.31298104257304e-30
"1770" 1770 4.32607825321594e-27 2.14268363210299e-30
"1771" 1771 6.68890872495496e-27 3.31298104257304e-30
"1772" 1772 4.32607825321594e-27 2.14268363210299e-30
"1773" 1773 4.32607825321594e-27 2.14268363210299e-30
"1774" 1774 6.68890872495496e-27 3.31298104257304e-30
"1775" 1775 4.32607825321594e-27 2.14268363210299e-30
"1776" 1776 4.32607825321594e-27 2.14268363210299e-30
"1777" 1777 4.32607825321594e-27 2.14268363210299e-30
"1778" 1778 4.32607825321594e-27 2.14268363210299e-30
"1779" 1779 4.32607825321594e-27 2.14268363210299e-30
"1780" 1780 4.32607825321594e-27 2.14268363210299e-30
"1781" 1781 4.32607825321594e-27 2.14268363210299e-30
"1782" 1782 4.32607825321594e-27 2.14268363210299e-30
"1783" 1783 8.17775991981775e-27 4.05040114899344e-30
"1784" 1784 4.32607825321594e-27 2.14268363210299e-30
"1785" 1785 6.68890872495496e-27 3.31298104257304e-30
"1786" 1786 4.32607825321594e-27 2.14268363210299e-30
"1787" 1787 4.32607825321594e-27 2.14268363210299e-30
"1788" 1788 6.68890872495496e-27 3.31298104257304e-30
"1789" 1789 4.32607825321594e-27 2.14268363210299e-30
"1790" 1790 4.32607825321594e-27 2.14268363210299e-30
"1791" 1791 4.32607825321594e-27 2.14268363210299e-30
"1792" 1792 4.32607825321594e-27 2.14268363210299e-30
"1793" 1793 4.32607825321594e-27 2.14268363210299e-30
"1794" 1794 6.68890872495496e-27 3.31298104257304e-30
"1795" 1795 4.32607825321594e-27 2.14268363210299e-30
"1796" 1796 8.17775991981775e-27 4.05040114899344e-30
"1797" 1797 4.32607825321594e-27 2.14268363210299e-30
"1798" 1798 4.32607825321594e-27 2.14268363210299e-30
"1799" 1799 4.32607825321594e-27 2.14268363210299e-30
"1800" 1800 4.32607825321594e-27 2.14268363210299e-30
"1801" 1801 8.17775991981775e-27 4.05040114899344e-30
"1802" 1802 4.32607825321594e-27 2.14268363210299e-30
"1803" 1803 4.32607825321594e-27 2.14268363210299e-30
"1804" 1804 8.17775991981775e-27 4.05040114899344e-30
"1805" 1805 4.32607825321594e-27 2.14268363210299e-30
"1806" 1806 4.32607825321594e-27 2.14268363210299e-30
"1807" 1807 8.17775991981775e-27 4.05040114899344e-30
"1808" 1808 4.32607825321594e-27 2.14268363210299e-30
"1809" 1809 8.17775991981775e-27 4.05040114899344e-30
"1810" 1810 8.17775991981775e-27 4.05040114899344e-30
"1811" 1811 4.32607825321594e-27 2.14268363210299e-30
"1812" 1812 6.68890872495496e-27 3.31298104257304e-30
"1813" 1813 4.32607825321594e-27 2.14268363210299e-30
"1814" 1814 4.32607825321594e-27 2.14268363210299e-30
"1815" 1815 8.17775991981775e-27 4.05040114899344e-30
"1816" 1816 4.32607825321594e-27 2.14268363210299e-30
"1817" 1817 4.32607825321594e-27 2.14268363210299e-30
"1818" 1818 6.68890872495496e-27 3.31298104257304e-30
"1819" 1819 4.32607825321594e-27 2.14268363210299e-30
"1820" 1820 4.32607825321594e-27 2.14268363210299e-30
"1821" 1821 4.32607825321594e-27 2.14268363210299e-30
"1822" 1822 4.32607825321594e-27 2.14268363210299e-30
"1823" 1823 4.32607825321594e-27 2.14268363210299e-30
"1824" 1824 4.32607825321594e-27 2.14268363210299e-30
"1825" 1825 4.32607825321594e-27 2.14268363210299e-30
"1826" 1826 9.20185800931759e-27 4.55763150535789e-30
"1827" 1827 4.32607825321594e-27 2.14268363210299e-30
"1828" 1828 4.32607825321594e-27 2.14268363210299e-30
"1829" 1829 6.68890872495496e-27 3.31298104257304e-30
"1830" 1830 4.32607825321594e-27 2.14268363210299e-30
"1831" 1831 9.20185800931759e-27 4.55763150535789e-30
"1832" 1832 4.32607825321594e-27 2.14268363210299e-30
"1833" 1833 4.32607825321594e-27 2.14268363210299e-30
"1834" 1834 4.32607825321594e-27 2.14268363210299e-30
"1835" 1835 6.68890872495496e-27 3.31298104257304e-30
"1836" 1836 6.68890872495496e-27 3.31298104257304e-30
"1837" 1837 6.68890872495496e-27 3.31298104257304e-30
"1838" 1838 4.32607825321594e-27 2.14268363210299e-30
"1839" 1839 4.32607825321594e-27 2.14268363210299e-30
"1840" 1840 4.32607825321594e-27 2.14268363210299e-30
"1841" 1841 8.17775991981775e-27 4.05040114899344e-30
"1842" 1842 8.17775991981775e-27 4.05040114899344e-30
"1843" 1843 4.32607825321594e-27 2.14268363210299e-30
"1844" 1844 4.32607825321594e-27 2.14268363210299e-30
"1845" 1845 6.68890872495496e-27 3.31298104257304e-30
"1846" 1846 6.68890872495496e-27 3.31298104257304e-30
"1847" 1847 4.32607825321594e-27 2.14268363210299e-30
"1848" 1848 9.20185800931759e-27 4.55763150535789e-30
"1849" 1849 8.17775991981775e-27 4.05040114899344e-30
"1850" 1850 4.32607825321594e-27 2.14268363210299e-30
"1851" 1851 4.32607825321594e-27 2.14268363210299e-30
"1852" 1852 4.32607825321594e-27 2.14268363210299e-30
"1853" 1853 6.68890872495496e-27 3.31298104257304e-30
"1854" 1854 4.32607825321594e-27 2.14268363210299e-30
"1855" 1855 4.32607825321594e-27 2.14268363210299e-30
"1856" 1856 8.17775991981775e-27 4.05040114899344e-30
"1857" 1857 4.32607825321594e-27 2.14268363210299e-30
"1858" 1858 4.32607825321594e-27 2.14268363210299e-30
"1859" 1859 4.32607825321594e-27 2.14268363210299e-30
"1860" 1860 4.32607825321594e-27 2.14268363210299e-30
"1861" 1861 4.32607825321594e-27 2.14268363210299e-30
"1862" 1862 4.32607825321594e-27 2.14268363210299e-30
"1863" 1863 4.32607825321594e-27 2.14268363210299e-30
"1864" 1864 4.32607825321594e-27 2.14268363210299e-30
"1865" 1865 4.32607825321594e-27 2.14268363210299e-30
"1866" 1866 4.32607825321594e-27 2.14268363210299e-30
"1867" 1867 4.32607825321594e-27 2.14268363210299e-30
"1868" 1868 4.32607825321594e-27 2.14268363210299e-30
"1869" 1869 4.32607825321594e-27 2.14268363210299e-30
"1870" 1870 4.32607825321594e-27 2.14268363210299e-30
"1871" 1871 4.32607825321594e-27 2.14268363210299e-30
"1872" 1872 4.32607825321594e-27 2.14268363210299e-30
"1873" 1873 8.17775991981775e-27 4.05040114899344e-30
"1874" 1874 4.32607825321594e-27 2.14268363210299e-30
"1875" 1875 4.32607825321594e-27 2.14268363210299e-30
"1876" 1876 4.32607825321594e-27 2.14268363210299e-30
"1877" 1877 4.32607825321594e-27 2.14268363210299e-30
"1878" 1878 4.32607825321594e-27 2.14268363210299e-30
"1879" 1879 4.32607825321594e-27 2.14268363210299e-30
"1880" 1880 4.32607825321594e-27 2.14268363210299e-30
"1881" 1881 4.32607825321594e-27 2.14268363210299e-30
"1882" 1882 6.68890872495496e-27 3.31298104257304e-30
"1883" 1883 4.32607825321594e-27 2.14268363210299e-30
"1884" 1884 4.32607825321594e-27 2.14268363210299e-30
"1885" 1885 4.32607825321594e-27 2.14268363210299e-30
"1886" 1886 4.32607825321594e-27 2.14268363210299e-30
"1887" 1887 6.68890872495496e-27 3.31298104257304e-30
"1888" 1888 4.32607825321594e-27 2.14268363210299e-30
"1889" 1889 4.32607825321594e-27 2.14268363210299e-30
"1890" 1890 4.32607825321594e-27 2.14268363210299e-30
"1891" 1891 4.32607825321594e-27 2.14268363210299e-30
"1892" 1892 4.32607825321594e-27 2.14268363210299e-30
"1893" 1893 4.32607825321594e-27 2.14268363210299e-30
"1894" 1894 4.32607825321594e-27 2.14268363210299e-30
"1895" 1895 4.32607825321594e-27 2.14268363210299e-30
"1896" 1896 4.32607825321594e-27 2.14268363210299e-30
"1897" 1897 4.32607825321594e-27 2.14268363210299e-30
"1898" 1898 4.32607825321594e-27 2.14268363210299e-30
"1899" 1899 4.32607825321594e-27 2.14268363210299e-30
"1900" 1900 4.32607825321594e-27 2.14268363210299e-30
"1901" 1901 4.32607825321594e-27 2.14268363210299e-30
"1902" 1902 4.32607825321594e-27 2.14268363210299e-30
"1903" 1903 4.32607825321594e-27 2.14268363210299e-30
"1904" 1904 6.68890872495496e-27 3.31298104257304e-30
"1905" 1905 4.32607825321594e-27 2.14268363210299e-30
"1906" 1906 4.32607825321594e-27 2.14268363210299e-30
"1907" 1907 4.32607825321594e-27 2.14268363210299e-30
"1908" 1908 4.32607825321594e-27 2.14268363210299e-30
"1909" 1909 4.32607825321594e-27 2.14268363210299e-30
"1910" 1910 4.32607825321594e-27 2.14268363210299e-30
"1911" 1911 4.32607825321594e-27 2.14268363210299e-30
"1912" 1912 4.32607825321594e-27 2.14268363210299e-30
"1913" 1913 4.32607825321594e-27 2.14268363210299e-30
"1914" 1914 4.32607825321594e-27 2.14268363210299e-30
"1915" 1915 4.32607825321594e-27 2.14268363210299e-30
"1916" 1916 4.32607825321594e-27 2.14268363210299e-30
"1917" 1917 4.32607825321594e-27 2.14268363210299e-30
"1918" 1918 4.32607825321594e-27 2.14268363210299e-30
"1919" 1919 4.32607825321594e-27 2.14268363210299e-30
"1920" 1920 4.32607825321594e-27 2.14268363210299e-30
"1921" 1921 4.32607825321594e-27 2.14268363210299e-30
"1922" 1922 4.32607825321594e-27 2.14268363210299e-30
"1923" 1923 4.32607825321594e-27 2.14268363210299e-30
"1924" 1924 4.32607825321594e-27 2.14268363210299e-30
"1925" 1925 4.32607825321594e-27 2.14268363210299e-30
"1926" 1926 4.32607825321594e-27 2.14268363210299e-30
"1927" 1927 4.32607825321594e-27 2.14268363210299e-30
"1928" 1928 4.32607825321594e-27 2.14268363210299e-30
"1929" 1929 4.32607825321594e-27 2.14268363210299e-30
