Population,Sample,LPu15,LPu23,LPu24,LPu25_12,LPu28,MS4,LPu03,LPu09,LPh1,LPh2,LPh3,LPh4,LPh5,LPh6,LPh7,x,y
47,RBI.07c,185,312,241,236,274,238,189,452,215,157,102,199,157,121,150,16.46126683,-16.54871009
47,RBI.08b,185,312,239,218,270,184,187,434,219,157,102,202,369,127,150,23.9962161,-7.211278943
47,RBI.09a,185,312,241,218,274,238,187,452,225,165,104,197,155,121,150,19.61292612,-3.540047779
47,RBI.10a,185,312,239,220,274,238,187,425,219,157,102,206,165,121,150,-24.63457206,81.38594578
47,RBI.10b,187,312,239,218,274,238,187,398,225,165,102,202,155,121,150,-24.63457206,81.38594578
47,RBI.10c,185,312,239,220,274,238,187,425,219,157,102,206,165,121,150,-24.63457206,81.38594578
47,RBI.11a,142,312,239,218,274,238,189,209,227,165,102,197,157,121,150,-3.838382573,66.72898061
47,RBI.11b,157,312,239,222,276,238,189,398,219,157,102,206,155,121,198,-3.838382573,66.72898061
47,RBI.11c,185,312,239,218,274,184,187,425,219,157,102,206,155,121,198,-3.838382573,66.72898061
47,RBI.12a,142,312,239,218,274,238,189,209,229,165,102,197,157,121,150,-2.734597062,64.88398507
47,RBI.12b,189,312,239,218,274,184,189,578,221,157,102,206,155,121,189,-2.734597062,64.88398507
47,RBI.12c,185,312,239,234,274,238,189,461,219,165,102,193,155,121,150,-2.734597062,64.88398507
47,RBI.14,185,312,239,222,270,184,187,425,219,157,102,197,157,121,150,-26.08947551,124.0269484
47,RBI.15a,185,312,241,250,274,184,189,632,225,165,102,202,155,121,154,-27.24111823,131.435041
47,RBI.15b,185,312,241,252,274,184,189,632,225,165,102,202,155,121,154,-27.24111823,131.435041
47,RBI.15c,185,312,241,250,274,184,189,632,225,165,102,202,155,121,154,-27.24111823,131.435041
47,RBI.16,185,312,239,218,270,238,189,209,227,167,102,197,155,121,150,-23.99367777,133.3174933
47,RBI.17a,185,312,239,228,276,238,187,200,219,157,102,206,155,121,185,-33.73600709,127.6701433
47,RBI.17b,185,312,239,228,276,238,187,200,219,157,102,206,155,121,185,-33.73600709,127.6701433
47,RBI.18a,185,312,239,228,274,238,189,425,219,157,104,208,155,121,195,19.24668698,165.2164117
47,RBI.18b,185,312,241,218,274,242,189,452,219,165,102,202,155,121,150,19.24668698,165.2164117
47,RBI.19a,185,312,241,226,270,184,189,551,229,167,104,197,155,121,157,15.93537587,170.7513839
47,RBI.19b,185,312,241,226,270,184,189,551,229,167,104,197,155,121,157,15.93537587,170.7513839
47,RBI.19c,187,312,239,220,274,238,187,623,219,157,102,206,155,121,191,15.93537587,170.7513839
47,RBI.19d,185,312,241,226,270,184,189,551,229,167,104,197,155,121,157,15.93537587,170.7513839
47,RBI.20a,187,312,241,218,274,238,189,605,221,165,102,204,143,121,154,-5.724638911,159.4377985
47,RBI.20b,185,312,239,218,274,238,187,443,219,157,102,206,155,121,198,-5.724638911,159.4377985
47,RBI.20c,185,312,239,218,274,238,187,443,219,157,102,206,155,121,198,-5.724638911,159.4377985
48,RBK.01a,191,312,239,224,274,238,189,542,215,165,102,197,155,121,150,0,0
48,RBK.01b,191,312,239,224,274,238,189,542,215,165,102,197,155,121,150,0,0
48,RBK.01c,187,312,239,218,274,238,187,461,219,165,102,202,155,121,147,0,0
48,RBK.02a,191,312,239,224,274,238,189,542,215,165,102,197,155,121,150,-12.22349593,-1.795276108
48,RBK.02b,185,312,239,226,274,238,187,452,223,165,102,202,155,121,150,-12.22349593,-1.795276108
48,RBK.04b,185,312,241,226,274,184,187,443,219,165,102,204,155,121,136,-3.224074551,22.26545482
48,RBK.04c,185,312,241,226,274,184,187,443,219,165,101,204,155,118,136,-3.224074551,22.26545482
48,RBK.06a,185,312,239,230,270,184,189,218,221,157,102,206,157,121,198,-50.35346403,-79.48613284
48,RBK.06b,185,312,239,230,270,184,189,218,221,157,102,206,157,121,198,-50.35346403,-79.48613284
48,RBK.07a,163,312,239,226,274,184,187,443,229,165,102,199,157,121,150,-49.09985558,-49.82561583
48,RBK.07b,185,312,239,218,274,238,187,434,219,158,102,204,155,121,150,-49.09985558,-49.82561583
48,RBK.07c,185,312,239,218,274,238,187,434,219,158,102,204,155,121,150,-49.09985558,-49.82561583
48,RBK.08a,185,312,241,228,278,209,189,200,219,157,102,202,155,127,150,-443.8017837,-149.8831993
48,RBK.08b,185,312,241,220,274,184,187,632,227,165,102,201,157,121,150,-443.8017837,-149.8831993
48,RBK.08c,185,312,241,228,278,209,189,200,219,157,102,202,155,127,150,-443.8017837,-149.8831993
48,RBK.09,191,312,239,224,274,238,189,587,229,165,102,197,155,121,150,-442.582116,-127.6392496
48,RBK.10,187,312,239,250,270,184,187,479,233,167,102,197,159,121,150,-558.7214647,-34.35963245
48,RBK.11,183,312,239,226,270,184,187,182,219,165,102,202,146,121,157,-541.0278161,-49.28018423
48,RBK.13a,173,312,239,232,270,184,187,182,223,157,102,202,155,127,150,-537.6965365,-49.29660496
48,RBK.13b,163,312,241,218,274,184,187,209,219,157,102,202,159,127,150,-537.6965365,-49.29660496
48,RBK.14,185,312,241,218,274,184,187,632,229,165,102,199,157,121,150,-534.3652568,-49.31302335
48,RBK.15,142,312,239,220,274,238,187,452,223,165,102,202,155,127,154,-534.3561194,-47.45890645
48,RBK.16a,185,312,241,226,270,184,189,650,227,155,102,197,146,121,150,-533.2274192,-43.7561449
48,RBK.16b,183,312,239,228,270,184,187,182,225,165,104,202,155,121,150,-533.2274192,-43.7561449
48,RBK.16c,185,312,241,226,270,184,189,650,227,155,102,197,146,121,150,-533.2274192,-43.7561449
48,RBK.17a,185,312,239,242,270,184,189,506,219,157,102,202,155,127,150,-804.1457969,408.1483483
48,RBK.17b,185,312,239,242,270,184,189,506,219,157,102,202,155,127,150,-804.1457969,408.1483483
48,RBK.17c,185,312,239,242,270,184,189,506,219,157,102,202,155,127,150,-804.1457969,408.1483483
48,RBK.18a,185,312,241,226,270,184,189,632,227,165,102,199,146,121,150,-1133.672076,237.3653238
48,RBK.18b,185,312,241,226,270,184,189,632,227,165,102,199,146,121,150,-1133.672076,237.3653238
48,RBK.18c,185,312,241,226,270,184,189,632,227,165,102,199,146,121,150,-1133.672076,237.3653238
48,RBK.19a,185,312,239,218,270,238,191,425,223,165,102,202,155,118,150,-1592.833301,126.6042202
48,RBK.19b,185,312,239,218,270,238,191,425,223,165,102,202,155,118,150,-1592.833301,126.6042202
48,RBK.19c,185,312,239,218,270,238,191,425,223,165,102,202,155,118,150,-1592.833301,126.6042202
48,RBK.20,173,312,239,218,274,184,187,641,227,165,102,197,141,121,150,-1601.735498,122.9417511
49,RBR.02,185,312,239,218,274,238,189,587,229,165,104,197,157,121,147,0,0
49,RBR.03,187,312,239,218,274,238,189,605,198,157,102,206,155,121,198,-0.016666811,1.854361884
49,RBR.04,185,312,239,216,274,184,187,587,215,157,102,197,157,121,150,-9.789379044,-0.087975515
49,RBR.05a,185,312,241,226,270,184,189,632,227,165,102,197,146,121,157,-9.789379044,-0.087975515
49,RBR.05b,185,312,239,216,274,184,187,587,215,157,102,197,157,121,150,-9.789379044,-0.087975515
49,RBR.06,187,312,239,236,274,238,189,425,221,161,102,204,157,121,150,-10.89375027,1.756612613
49,RBR.07,187,312,241,220,278,238,187,614,231,167,102,183,163,121,150,-9.806041919,1.766386385
49,RBR.08a,187,312,241,218,274,238,189,614,227,150,102,197,155,121,150,-15.227923,-0.136841821
49,RBR.09,185,312,241,218,274,242,189,470,219,165,104,202,155,121,150,-14.89471,-37.22407898
49,RBR.10a,185,312,241,258,270,184,187,200,219,144,102,202,150,121,154,-24.83407816,-20.62276588
49,RBR.10b,185,312,241,258,270,184,187,200,219,144,102,202,150,121,154,-24.83407816,-20.62276588
49,RBR.10c,185,312,241,258,270,184,187,200,219,144,102,202,150,121,154,-24.83407816,-20.62276588
49,RBR.12,187,312,239,218,270,238,189,425,219,157,102,208,155,121,198,18.77451073,-31.35791805
49,RBR.13a,185,312,239,218,274,184,187,443,223,165,102,202,155,121,154,26.38852407,-31.28944752
49,RBR.13b,185,312,239,226,274,238,187,605,219,157,102,210,155,121,189,26.38852407,-31.28944752
49,RBR.13c,187,312,239,236,270,238,189,677,219,165,102,202,152,121,150,26.38852407,-31.28944752
49,RBR.14a,185,312,239,218,274,238,189,614,221,165,102,202,155,121,150,35.05689204,-27.50245661
49,RBR.14b,185,312,239,218,274,238,189,614,221,165,102,202,155,121,150,35.05689204,-27.50245661
49,RBR.14c,185,312,239,218,274,238,189,614,221,165,102,202,155,121,150,35.05689204,-27.50245661
49,RBR.15a,165,312,239,222,270,238,187,605,219,157,102,206,155,121,198,45.96741527,-31.11332272
49,RBR.16b,199,312,241,220,278,238,187,614,231,167,102,183,159,121,150,-144.8811897,22.80874132
49,RBR.17a,185,312,241,230,274,242,189,587,229,170,104,197,161,121,150,-128.7982549,48.915972
49,RBR.17b,165,312,239,232,276,238,187,209,219,157,102,204,165,121,157,-128.7982549,48.915972
49,RBR.18a,185,312,239,264,274,238,187,200,219,158,102,206,155,121,198,-126.7557901,63.77036235
49,RBR.18b,185,312,239,226,276,184,187,218,227,157,102,204,152,121,150,-126.7557901,63.77036235
49,RBR.19a,185,312,239,226,270,238,187,200,219,157,102,202,165,121,150,-104.8190443,43.56735697
49,RBR.19b,185,312,239,234,270,184,187,209,223,165,102,202,155,121,154,-104.8190443,43.56735697
49,RBR.19c,185,312,239,226,276,184,187,218,227,157,102,204,152,121,150,-104.8190443,43.56735697
49,RBR.20b,165,312,239,232,276,238,187,209,219,157,102,204,165,121,157,-78.68101262,40.09274343
49,RBR.20c,165,312,239,232,276,238,187,209,219,157,102,204,155,121,157,-78.68101262,40.09274343
50,RBS.02,185,312,241,226,278,209,189,200,219,157,102,202,155,127,150,-4.438311684,0.029109857
50,RBS.03a,187,312,239,242,270,238,189,596,221,157,102,202,143,121,136,1.097418484,-1.861396128
50,RBS.03b,185,312,241,228,278,209,189,200,219,152,102,202,155,127,150,1.097418484,-1.861396128
50,RBS.03c,185,312,239,224,270,184,191,623,203,155,102,202,157,121,150,1.097418484,-1.861396128
50,RBS.04a,187,312,239,242,270,238,189,623,221,157,102,202,146,121,136,-30.40894937,-68.40583791
50,RBS.04b,187,312,239,242,270,238,189,623,221,157,102,202,146,121,136,-30.40894937,-68.40583791
50,RBS.05a,163,312,239,240,270,233,187,200,231,157,102,197,161,121,150,-171.7522565,36.35930141
50,RBS.05b,163,312,239,240,270,233,187,200,231,157,102,197,161,121,150,-171.7522565,36.35930141
50,RBS.06a,185,312,241,216,274,238,187,569,225,165,104,201,155,121,150,-198.9163159,123.6859162
50,RBS.06b,185,312,241,216,274,238,187,569,225,165,104,201,155,121,150,-198.9163159,123.6859162
50,RBS.07a,173,312,241,230,276,238,187,632,219,165,102,202,150,121,150,-134.4159051,145.5110247
50,RBS.07b,187,312,241,232,276,238,189,551,219,157,102,202,146,127,150,-134.4159051,145.5110247
50,RBS.07c,173,312,241,230,276,238,187,632,219,165,102,202,152,121,150,-134.4159051,145.5110247
50,RBS.08a,185,312,239,218,274,238,187,443,221,157,102,208,155,121,189,-136.6349933,145.5256421
50,RBS.08b,185,312,239,218,274,238,187,443,221,157,102,208,155,121,189,-136.6349933,145.5256421
50,RBS.09a,185,312,241,218,274,238,189,641,227,165,102,197,155,121,150,-139.9758405,143.6934506
50,RBS.10a,185,312,239,218,274,238,187,443,219,157,102,208,155,121,189,-144.5239693,127.0356159
50,RBS.10b,185,312,239,218,274,238,187,443,219,157,102,208,155,121,189,-144.5239693,127.0356159
50,RBS.10c,185,312,239,218,274,238,187,443,219,157,102,208,155,121,189,-144.5239693,127.0356159
50,RBS.12a,185,312,239,218,274,238,187,443,221,157,102,208,155,121,189,-130.2219511,108.3994027
50,RBS.12b,185,312,239,218,274,238,187,416,221,157,102,208,155,121,189,-130.2219511,108.3994027
50,RBS.12c,185,312,239,218,274,238,187,443,221,157,102,208,155,121,189,-130.2219511,108.3994027
50,RBS.13a,185,312,241,226,278,209,189,200,219,157,102,202,155,127,150,-149.2187502,88.12835284
50,RBS.13b,185,312,241,226,278,209,189,200,219,157,102,202,155,127,150,-149.2187502,88.12835284
50,RBS.13c,185,312,241,226,278,209,189,200,219,157,102,202,155,127,150,-149.2187502,88.12835284
50,RBS.14a,165,312,239,222,274,184,187,209,219,157,102,202,155,127,150,-152.2541488,132.6491562
50,RBS.14b,165,312,239,222,274,184,187,209,219,157,102,202,155,127,150,-152.2541488,132.6491562
50,RBS.14c,165,312,239,222,274,184,187,209,219,157,102,202,155,127,150,-152.2541488,132.6491562
50,RBS.15,163,312,241,218,274,184,187,209,201,157,102,202,159,127,150,-177.7248129,140.2338923
50,RBS.16b,185,312,239,250,270,238,189,434,233,167,102,178,159,121,150,-179.8827505,149.5191274
50,RBS.17a,173,312,239,218,274,184,187,614,227,165,102,197,159,121,150,-196.6849803,125.5253892
50,RBS.17b,173,312,239,218,274,184,187,614,227,165,102,197,159,121,150,-196.6849803,125.5253892
50,RBS.18,187,312,239,218,274,238,187,425,221,165,102,202,155,121,150,-173.103211,168.0164133
50,RBS.19a,165,312,239,224,270,238,189,209,225,165,102,206,155,121,154,-179.6014456,192.1638778
50,RBS.19b,165,312,239,224,270,238,189,209,225,165,102,206,155,121,154,-179.6014456,192.1638778
50,RBS.19c,165,312,239,224,270,238,189,209,225,165,102,206,155,121,154,-179.6014456,192.1638778
50,RBS.20a,185,312,241,226,270,184,189,632,225,165,102,199,148,121,150,-151.7409158,210.5221801
50,RBS.20b,185,312,241,226,270,184,189,632,225,165,102,199,148,121,150,-151.7409158,210.5221801
51,RBT1.01a,187,312,239,218,274,238,187,443,223,165,102,202,150,121,150,0,0
51,RBT1.01c,185,312,239,230,270,238,189,425,221,157,102,208,155,121,198,0,0
51,RBT1.02,187,312,239,218,274,238,187,443,223,165,102,202,150,121,150,0,0
51,RBT1.03,187,312,239,218,274,238,187,443,223,165,102,202,150,121,150,0.016507811,-1.854397393
51,RBT1.04a,165,312,239,232,276,238,187,209,219,157,102,204,152,121,157,-6.491858554,-1.912330129
51,RBT1.04b,185,312,239,200,274,238,189,425,219,165,104,204,161,121,150,-6.491858554,-1.912330129
51,RBT1.06a,185,312,239,218,274,238,189,389,219,165,102,202,155,121,157,17.50426969,-16.53504371
51,RBT1.06b,185,312,239,218,274,238,189,389,219,165,102,202,155,121,157,17.50426969,-16.53504371
51,RBT1.07,185,312,239,218,274,238,189,389,219,165,102,202,155,121,157,17.50426969,-16.53504371
51,RBT1.08a,157,312,239,218,270,184,187,425,219,157,102,206,143,121,198,25.01479881,-7.195428461
51,RBT1.08b,157,312,239,218,270,184,187,425,219,157,102,206,143,121,198,25.01479881,-7.195428461
51,RBT1.09a,187,312,239,238,270,184,189,596,219,157,102,197,155,127,198,23.76489526,11.33888313
51,RBT1.09b,187,312,239,238,270,184,189,596,219,157,102,197,155,127,198,23.76489526,11.33888313
51,RBT1.09c,187,312,239,238,270,184,189,596,219,157,102,197,155,127,198,23.76489526,11.33888313
51,RBT1.10a,165,312,239,232,276,238,187,209,219,157,102,204,165,121,157,-49.6701149,95.99440523
51,RBT1.10b,173,312,239,224,270,184,187,209,221,157,102,202,167,121,140,-49.6701149,95.99440523
51,RBT1.10c,165,312,239,232,276,238,187,209,219,157,102,204,165,121,157,-49.6701149,95.99440523
51,RBT1.11b,185,312,239,262,274,238,187,200,219,165,102,202,157,121,150,-37.52395484,71.99334129
51,RBT1.11c,185,312,239,218,274,238,189,389,219,165,102,202,155,121,157,-37.52395484,71.99334129
51,RBT1.12a,185,312,239,234,274,238,189,470,221,165,102,202,157,121,150,-33.25109315,79.44952373
51,RBT1.12b,185,312,239,230,274,184,189,425,219,157,102,208,155,121,198,-33.25109315,79.44952373
51,RBT1.12c,185,312,239,238,270,238,187,434,221,165,102,204,155,121,150,-33.25109315,79.44952373
51,RBT1.13a,187,312,239,218,274,238,187,614,219,165,101,202,152,118,157,-10.48871929,81.50659541
51,RBT1.13c,185,312,239,226,274,238,189,299,221,158,102,202,157,121,150,-10.48871929,81.50659541
51,RBT1.14a,185,312,239,218,274,233,187,632,219,165,102,202,155,121,157,4.730213207,77.93297899
51,RBT1.14b,185,312,239,236,274,238,187,425,219,165,102,202,155,121,140,4.730213207,77.93297899
51,RBT1.14c,185,312,239,218,274,233,187,632,219,165,102,202,155,121,157,4.730213207,77.93297899
51,RBT1.15b,185,312,239,218,274,184,189,596,229,165,102,197,155,121,150,41.5607394,83.82467218
51,RBT1.16a,185,312,239,218,274,238,189,335,221,167,102,202,155,121,150,-18.14335801,-33.54327162
51,RBT1.16c,185,312,239,220,278,238,191,425,221,157,102,202,165,121,154,-18.14335801,-33.54327162
51,RBT1.17a,189,312,239,226,270,238,187,632,219,158,102,206,143,121,198,1.943151596,-96.41900118
51,RBT1.18a,187,312,241,218,278,238,187,425,229,165,102,197,155,121,150,-17.63185031,-91.02958655
51,RBT1.18b,187,312,241,218,278,238,187,425,229,165,102,197,155,121,150,-17.63185031,-91.02958655
51,RBT1.18c,187,312,241,218,278,238,187,425,229,165,102,197,155,121,150,-17.63185031,-91.02958655
51,RBT1.19,185,312,239,238,274,238,189,200,219,165,102,204,155,121,150,-19.90034382,-79.92250678
51,RBT1.20a,185,312,239,230,270,184,189,218,221,157,102,208,157,121,198,-2.709469318,-61.22407895
51,RBT1.20b,185,312,239,216,274,184,187,578,215,157,102,197,157,121,150,-2.709469318,-61.22407895
51,RBT1.20c,187,312,239,218,270,238,189,209,219,157,102,204,163,121,150,-2.709469318,-61.22407895
53,RIK.02b,185,312,239,218,274,238,189,488,219,158,102,206,157,121,198,30.00002992,-125.0008417
53,RIK.03b,187,312,239,222,276,238,189,578,219,157,102,210,155,121,198,20.00001854,-139.0005264
53,RIK.03c,185,312,239,228,274,233,189,407,219,157,102,206,155,121,201,20.00001854,-139.0005264
53,RIK.04a,185,312,239,222,274,238,187,560,221,157,102,206,155,121,198,36.00003312,-260.0009415
53,RIK.04b,185,312,239,224,276,238,189,209,219,157,104,206,155,121,195,36.00003312,-260.0009415
53,RIK.04c,187,312,239,226,274,184,189,596,223,157,102,208,155,121,198,36.00003312,-260.0009415
53,RIK.05a,185,312,239,218,276,238,189,632,219,157,106,208,155,121,198,87.00008912,-272.0024991
53,RIK.05c,185,312,239,218,274,233,189,632,219,157,102,206,143,121,198,87.00008912,-272.0024991
53,RIK.06c,185,312,239,244,276,238,187,434,219,157,102,206,155,121,204,122.6583611,-284.6233633
53,RIK.07a,185,312,239,220,278,238,191,425,221,157,102,202,165,121,154,-40.00004367,15.0012158
53,RIK.07b,185,312,239,220,278,238,191,425,221,157,102,202,165,121,154,-40.00004367,15.0012158
54,RM.01,185,312,239,218,274,238,189,623,231,167,102,197,155,121,150,0,0
54,RM.02,187,312,239,234,274,238,187,452,231,167,102,197,155,121,150,-0.296599607,1.179789439
54,RM.03,185,312,239,218,274,238,189,677,231,167,102,197,155,121,150,-0.417421444,4.892860078
54,RM.05,185,312,239,236,270,243,189,209,231,167,104,197,155,121,150,-10.95648524,6.408442051
54,RM.06,185,312,239,218,274,238,187,605,225,157,99,193,141,118,154,-15.79278686,6.251091016
54,RM.07,185,312,239,224,274,238,189,587,233,167,102,197,155,121,150,-12.6289894,8.212526374
54,RM.08,185,312,239,220,274,238,189,641,235,167,104,197,155,121,150,-14.86593225,2.564244576
54,RM.09,185,312,239,220,274,238,189,641,235,167,104,197,155,121,150,-13.19342663,0.760159035
54,RM.10c,185,312,239,236,274,238,189,695,237,167,102,199,152,121,150,-5.576516406,-10.14301786
54,RM.11b,185,312,239,228,276,233,189,578,231,167,102,197,155,121,150,-7.753056353,-17.6478401
54,RM.11c,185,312,239,220,274,242,189,434,229,170,102,197,155,121,150,-7.753056353,-17.6478401
54,RM.11d,185,312,239,250,274,184,187,425,233,168,102,197,157,121,150,-7.753056353,-17.6478401
54,RM.12,185,312,239,244,270,238,189,416,225,157,99,193,141,118,154,4.21696504,-13.54134689
54,RM.13,185,312,239,218,274,184,189,632,227,165,104,197,143,121,150,18.36343107,-1.929967115
54,RM.14,185,312,239,220,274,242,189,434,229,161,102,197,155,121,150,19.16948356,-1.90373353
54,RM.15,185,312,239,218,274,184,189,443,231,167,102,202,155,121,150,21.58764102,-1.825031512
54,RM.17,185,312,239,220,274,238,189,641,231,167,102,197,155,121,150,18.42385315,-3.786502141
54,RM.18b,185,312,239,218,270,238,187,443,227,167,104,197,157,121,150,18.42385315,-3.786502141
54,RM.19a,185,312,239,226,274,238,187,560,231,158,102,197,148,121,150,19.22990614,-3.760268545
54,RM.20,185,312,239,218,274,238,189,614,221,161,102,197,155,121,157,-32.69888969,29.86160826
54,RM.21a,185,312,239,222,274,233,189,434,219,157,102,206,141,121,198,-41.06126664,38.88209721
54,RM.22,185,312,239,220,274,238,189,641,235,167,104,197,155,121,150,-38.70353032,40.81728805
54,RM.23b,187,312,239,218,274,238,187,443,227,165,102,197,163,121,157,-36.34579697,42.75248072
54,RM.24a,185,312,241,216,274,238,189,434,231,167,102,197,155,121,150,-44.52697462,46.20337117
54,RM.25a,185,312,241,218,274,238,187,596,231,167,102,199,155,121,150,-44.70813062,51.77297935
54,RM.25b,185,312,239,218,270,238,189,623,225,157,99,193,141,118,154,-44.70813062,51.77297935
54,RM.26a,185,312,239,218,274,238,189,452,221,161,102,197,155,121,157,-52.52699198,44.08467473
54,RM.28b,185,312,239,218,274,238,189,200,231,167,102,197,155,121,150,-38.56177075,61.26540238
54,RM.29,185,312,239,218,274,238,187,362,219,158,102,206,155,121,198,-36.20405407,63.20059531
54,RM.30,185,312,239,218,270,238,187,200,229,167,106,197,155,121,157,-21.93701739,71.09871991
55,RNB.01,185,312,239,218,270,238,187,425,227,167,104,197,155,121,150,0,0
55,RNB.02,187,312,239,218,274,184,189,434,227,167,104,199,155,121,150,-6.629021722,-9.584099569
55,RNB.03,187,312,239,220,274,184,187,641,227,165,104,197,155,121,150,-8.942680304,-17.12077056
55,RNB.04a,157,312,239,218,274,238,189,434,221,157,102,210,155,121,198,-24.85094826,-15.95678879
55,RNB.04b,185,312,239,236,274,238,187,416,227,168,104,197,155,121,150,-24.85094826,-15.95678879
55,RNB.05a,185,312,239,218,274,238,189,623,229,167,104,197,155,121,150,-33.96800029,-8.919419244
55,RNB.05b,185,312,241,232,274,238,187,497,233,167,101,197,155,121,157,-33.96800029,-8.919419244
55,RNB.06,187,312,239,218,270,238,187,362,229,167,104,197,155,121,150,-55.62609775,-17.30092346
55,RNB.07,185,312,239,236,270,242,191,182,235,167,104,199,155,121,150,-58.58806785,-9.994684266
55,RNB.08a,185,312,239,226,274,238,187,632,219,165,102,204,155,121,150,-20.22357645,-0.88346736
55,RNB.08b,185,312,239,236,274,238,189,614,219,157,102,206,155,121,198,-20.22357645,-0.88346736
55,RNB.08c,185,312,239,218,270,238,187,425,231,167,106,197,155,121,150,-20.22357645,-0.88346736
55,RNB.09,187,312,239,216,274,238,189,578,219,157,102,206,146,121,195,-25.8923232,-12.28447864
55,RNB.10a,187,312,239,218,274,238,189,641,219,157,102,206,152,121,198,-108.2908406,-41.90722125
55,RNB.10b,165,312,239,234,274,233,189,425,221,157,104,206,155,121,201,-108.2908406,-41.90722125
55,RNB.10c,185,312,239,222,274,233,189,425,221,157,102,206,141,121,198,-108.2908406,-41.90722125
55,RNB.11a,185,312,239,218,270,238,189,452,229,167,104,197,155,121,150,-93.27356713,-22.66263071
55,RNB.11b,185,312,239,218,270,238,187,425,229,167,104,197,155,121,150,-93.27356713,-22.66263071
55,RNB.12,185,312,239,226,274,233,187,596,217,165,106,202,155,121,150,-112.455988,-27.21788192
55,RNB.13a,185,312,239,230,274,184,191,614,229,167,104,197,157,121,150,-119.3977286,-49.82766617
55,RNB.13b,185,312,239,218,274,238,187,434,231,167,102,197,155,121,157,-119.3977286,-49.82766617
55,RNB.13c,185,312,241,226,270,184,187,182,219,158,102,206,155,121,198,-119.3977286,-49.82766617
55,RNB.14a,187,312,239,218,270,238,187,371,229,167,102,197,157,121,150,-134.8201866,-59.79533519
55,RNB.14b,185,312,239,216,274,242,189,434,219,157,102,206,157,121,198,-134.8201866,-59.79533519
55,RNB.14c,185,312,239,218,274,238,187,641,229,167,102,197,155,121,154,-134.8201866,-59.79533519
55,RNB.15a,187,312,239,218,274,184,187,596,229,167,102,191,155,121,157,-140.1540477,-99.06494016
55,RNB.15b,185,312,239,218,274,238,187,452,219,165,104,204,150,121,150,-140.1540477,-99.06494016
55,RNB.15c,187,312,239,228,274,184,187,623,225,167,104,197,155,121,150,-140.1540477,-99.06494016
55,RNB.16,185,312,239,218,274,238,191,470,227,167,104,197,155,121,150,-153.296904,-40.15390801
55,RNB.17a,185,312,239,218,274,242,187,587,219,157,102,206,152,121,198,-146.8293763,-26.859376
55,RNB.17b,187,312,239,218,274,184,189,506,231,157,102,208,155,121,198,-146.8293763,-26.859376
55,RNB.18a,185,312,239,224,274,238,189,452,219,165,102,201,157,121,150,-137.5156822,42.32626652
55,RNB.18b,185,312,239,218,274,184,191,407,219,157,102,208,155,121,198,-137.5156822,42.32626652
55,RNB.18c,185,312,239,218,274,238,189,434,227,167,104,197,155,121,150,-137.5156822,42.32626652
56,RNE.01a,187,312,239,236,274,238,187,668,219,157,101,208,155,121,198,0,0
56,RNE.02a,185,312,239,238,274,238,189,506,250,172,97,220,138,130,157,4.678283093,-15.07672069
56,RNE.02b,185,312,239,222,270,184,187,416,227,167,104,199,155,121,150,4.678283093,-15.07672069
56,RNE.03a,185,312,239,228,274,233,189,578,219,157,102,206,157,121,198,23.73697556,-27.06843593
56,RNE.03b,185,312,239,218,274,184,189,632,229,167,102,197,148,338,150,23.73697556,-27.06843593
56,RNE.04a,185,312,239,218,274,238,187,425,219,157,101,208,155,121,198,28.17981867,-27.26390295
56,RNE.04b,187,312,239,226,278,184,187,461,225,170,97,214,152,130,160,28.17981867,-27.26390295
56,RNE.04c,189,312,241,230,278,238,189,506,221,157,102,195,155,121,130,28.17981867,-27.26390295
56,RNE.05b,185,312,239,218,274,238,187,416,227,170,104,197,155,121,150,-24.66355756,-54.68037597
56,RNE.06,185,312,239,218,274,184,189,452,219,157,102,206,155,121,198,-26.27740663,-50.89163315
56,RNE.07a,185,312,239,230,274,238,189,623,229,167,102,197,155,121,150,-20.94595733,-51.12626913
56,RNE.07b,189,312,241,218,278,238,189,596,219,158,102,208,155,121,198,-20.94595733,-51.12626913
56,RNE.09,187,312,239,218,278,238,187,605,227,165,104,199,157,121,150,-28.86147846,-48.91904721
56,RNE.10b,187,312,239,218,274,242,189,596,219,165,102,202,155,121,133,-33.71262559,-57.9998317
56,RNE.11a,185,312,239,238,276,184,191,425,219,157,102,208,157,121,201,-50.43225357,-53.54619911
56,RNE.11b,189,312,241,218,278,238,189,605,219,157,102,206,155,121,198,-50.43225357,-53.54619911
56,RNE.11c,185,312,239,226,274,238,189,200,227,157,99,195,141,118,160,-50.43225357,-53.54619911
56,RNE.12a,185,312,239,224,274,233,189,497,219,157,102,206,157,121,198,-74.37167492,-111.9758774
56,RNE.12b,185,312,241,220,276,233,189,533,221,157,102,206,132,121,198,-74.37167492,-111.9758774
56,RNE.13,185,312,239,230,274,184,189,641,231,167,104,197,155,121,150,-53.23789559,-177.9662554
56,RNE.14a,185,312,239,218,274,184,189,605,231,167,106,197,159,121,150,-48.87651773,-180.0170827
56,RNE.14b,185,312,239,220,262,238,189,605,229,167,102,197,155,121,150,-48.87651773,-180.0170827
56,RNE.16a,185,312,239,218,274,233,189,506,213,165,104,197,157,121,150,17.09763493,-238.6859995
56,RNE.17a,187,312,239,218,270,238,187,353,227,167,104,197,155,121,160,17.98625765,-238.7250944
